INDEX,Bill ID,Title,Sponsor,Last Action,Session,Year,SessionType,BillNum,Bill_Link,filename,sponsor_c
353,SB 75,EMERGENCY MEDICATIONS IN SCHOOLS,"Mark Moores
Yvette Herrell",SGND BY GOV,2014 Regular,2014,Regular,75,https://www.nmles.gov/Sessions/14%20Regular/final/SB0075.pdf,Yr_14RSB0075.pdf,Mark Moores
353,SB 75,EMERGENCY MEDICATIONS IN SCHOOLS,"Mark Moores
Yvette Herrell",SGND BY GOV,2014 Regular,2014,Regular,75,https://www.nmles.gov/Sessions/14%20Regular/final/SB0075.pdf,Yr_14RSB0075.pdf,Yvette Herrell
354,SB 80,EXEMPT HUMATE MINES FROM MINING ACT,George K. Munoz,SGND BY GOV,2014 Regular,2014,Regular,80,https://www.nmles.gov/Sessions/14%20Regular/final/SB0080.pdf,Yr_14RSB0080.pdf,George K. Munoz
355,SB 81,UTILITY CHARGES FOR CERTAIN SCHOOLS,William H. Payne,SGND BY GOV,2014 Regular,2014,Regular,81,https://www.nmles.gov/Sessions/14%20Regular/final/SB0081.pdf,Yr_14RSB0081.pdf,William H. Payne
356,SB 84,MAGISTRATE COURT FEES & FUND REVERSION,Richard C. Martinez,VETO,2014 Regular,2014,Regular,84,https://www.nmles.gov/Sessions/14%20Regular/final/SB0084.pdf,Yr_14RSB0084.pdf,Richard C. Martinez
357,SB 88,INFUSION THERAPY & MED. SUPPLY GROSS RECEIPTS,Mary Kay Papen,SGND BY GOV,2014 Regular,2014,Regular,88,https://www.nmles.gov/Sessions/14%20Regular/final/SB0088.pdf,Yr_14RSB0088.pdf,Mary Kay Papen
358,SB 98,EMERGENCY MEDICAL SERVICE PROVIDER CHECKS,Sander Rue,SGND BY GOV,2014 Regular,2014,Regular,98,https://www.nmles.gov/Sessions/14%20Regular/final/SB0098.pdf,Yr_14RSB0098.pdf,Sander Rue
359,SB 106,EXCLUDE NOL CARRYOVER FOR UP TO 20 YEARS,Carroll H. Leavell,SGND BY GOV,2014 Regular,2014,Regular,106,https://www.nmles.gov/Sessions/14%20Regular/final/SB0106.pdf,Yr_14RSB0106.pdf,Carroll H. Leavell
360,SB 110,REAL ESTATE APPRAISER REQUIREMENTS,Sander Rue,SGND BY GOV,2014 Regular,2014,Regular,110,https://www.nmles.gov/Sessions/14%20Regular/final/SB0110.pdf,Yr_14RSB0110.pdf,Sander Rue
361,SB 112,WATER PROJECT FUND PROJECTS,"Joseph Cervantes
Patricia A. Lundstrom",VETO,2014 Regular,2014,Regular,112,https://www.nmles.gov/Sessions/14%20Regular/final/SB0112.pdf,Yr_14RSB0112.pdf,Joseph Cervantes
361,SB 112,WATER PROJECT FUND PROJECTS,"Joseph Cervantes
Patricia A. Lundstrom",VETO,2014 Regular,2014,Regular,112,https://www.nmles.gov/Sessions/14%20Regular/final/SB0112.pdf,Yr_14RSB0112.pdf,Patricia A. Lundstrom
362,SB 116,PERMIT RACETRACK EJECTIONS FOR SOME ACTIONS,Mary Kay Papen,SGND BY GOV,2014 Regular,2014,Regular,116,https://www.nmles.gov/Sessions/14%20Regular/final/SB0116.pdf,Yr_14RSB0116.pdf,Mary Kay Papen
363,SB 117,SOLE MEMBER LLC TAX STATUS,Peter Wirth,VETO,2014 Regular,2014,Regular,117,https://www.nmles.gov/Sessions/14%20Regular/final/SB0117.pdf,Yr_14RSB0117.pdf,Peter Wirth
364,SB 119,EXPEDITED NURSE FROM OTHER STATE LICENSURE,"Benny Shendo, Jr.",SGND BY GOV,2014 Regular,2014,Regular,119,https://www.nmles.gov/Sessions/14%20Regular/final/SB0119.pdf,Yr_14RSB0119.pdf,Benny Shendo
364,SB 119,EXPEDITED NURSE FROM OTHER STATE LICENSURE,"Benny Shendo, Jr.",SGND BY GOV,2014 Regular,2014,Regular,119,https://www.nmles.gov/Sessions/14%20Regular/final/SB0119.pdf,Yr_14RSB0119.pdf, Jr.
365,SB 122,SCHOOL DISTRICT P.E. REQUIREMENTS,"Craig Brandt
Jason C. Harper",SGND BY GOV,2014 Regular,2014,Regular,122,https://www.nmles.gov/Sessions/14%20Regular/final/SB0122.pdf,Yr_14RSB0122.pdf,Craig Brandt
365,SB 122,SCHOOL DISTRICT P.E. REQUIREMENTS,"Craig Brandt
Jason C. Harper",SGND BY GOV,2014 Regular,2014,Regular,122,https://www.nmles.gov/Sessions/14%20Regular/final/SB0122.pdf,Yr_14RSB0122.pdf,Jason C. Harper
366,SB 124,REAL ESTATE FOREIGN BROKER LICENSURE,Phil A. Griego,SGND BY GOV,2014 Regular,2014,Regular,124,https://www.nmles.gov/Sessions/14%20Regular/final/SB0124.pdf,Yr_14RSB0124.pdf,Phil A. Griego
367,SB 125,MINOR PARTY ELECTION NOMINATING PETITIONS,Daniel A. Ivey-Soto,SGND BY GOV,2014 Regular,2014,Regular,125,https://www.nmles.gov/Sessions/14%20Regular/final/SB0125.pdf,Yr_14RSB0125.pdf,Daniel A. Ivey-Soto
368,SB 130,SERVICE MEMBER CHILD CUSTODY ACT,"Daniel A. Ivey-Soto
Nathan P. Cote",SGND BY GOV,2014 Regular,2014,Regular,130,https://www.nmles.gov/Sessions/14%20Regular/final/SB0130.pdf,Yr_14RSB0130.pdf,Daniel A. Ivey-Soto
368,SB 130,SERVICE MEMBER CHILD CUSTODY ACT,"Daniel A. Ivey-Soto
Nathan P. Cote",SGND BY GOV,2014 Regular,2014,Regular,130,https://www.nmles.gov/Sessions/14%20Regular/final/SB0130.pdf,Yr_14RSB0130.pdf,Nathan P. Cote
369,SB 136,FIX OUTDATED CHILD ABUSE NMSA REFERENCE,"Daniel A. Ivey-Soto
Zachary J. Cook",SGND BY GOV,2014 Regular,2014,Regular,136,https://www.nmles.gov/Sessions/14%20Regular/final/SB0136.pdf,Yr_14RSB0136.pdf,Daniel A. Ivey-Soto
369,SB 136,FIX OUTDATED CHILD ABUSE NMSA REFERENCE,"Daniel A. Ivey-Soto
Zachary J. Cook",SGND BY GOV,2014 Regular,2014,Regular,136,https://www.nmles.gov/Sessions/14%20Regular/final/SB0136.pdf,Yr_14RSB0136.pdf,Zachary J. Cook
370,SB 140,TAX INCREMENT DISTRICT BASE-YEARS,Daniel A. Ivey-Soto,SGND BY GOV,2014 Regular,2014,Regular,140,https://www.nmles.gov/Sessions/14%20Regular/final/SB0140.pdf,Yr_14RSB0140.pdf,Daniel A. Ivey-Soto
371,SB 153,HOME SCHOOL PROGRAM UNIT CALCULATIONS,Craig Brandt,SGND BY GOV,2014 Regular,2014,Regular,153,https://www.nmles.gov/Sessions/14%20Regular/final/SB0153.pdf,Yr_14RSB0153.pdf,Craig Brandt
372,SB 154,EXTRA LICENSE PLATES FOR PURPLE HEARTS,"William E. Sharer
James P. White",SGND BY GOV,2014 Regular,2014,Regular,154,https://www.nmles.gov/Sessions/14%20Regular/final/SB0154.pdf,Yr_14RSB0154.pdf,William E. Sharer
372,SB 154,EXTRA LICENSE PLATES FOR PURPLE HEARTS,"William E. Sharer
James P. White",SGND BY GOV,2014 Regular,2014,Regular,154,https://www.nmles.gov/Sessions/14%20Regular/final/SB0154.pdf,Yr_14RSB0154.pdf,James P. White
373,SB 158,DUAL CREDIT PROGRAM PARITY,"Daniel A. Ivey-Soto
Dennis J. Roch",SGND BY GOV,2014 Regular,2014,Regular,158,https://www.nmles.gov/Sessions/14%20Regular/final/SB0158.pdf,Yr_14RSB0158.pdf,Daniel A. Ivey-Soto
373,SB 158,DUAL CREDIT PROGRAM PARITY,"Daniel A. Ivey-Soto
Dennis J. Roch",SGND BY GOV,2014 Regular,2014,Regular,158,https://www.nmles.gov/Sessions/14%20Regular/final/SB0158.pdf,Yr_14RSB0158.pdf,Dennis J. Roch
374,SB 159,EDUCATION TECHNOLOGY INFRASTRUCTURE FUNDING,"Jacob Candelaria
Mimi Stewart",SGND BY GOV,2014 Regular,2014,Regular,159,https://www.nmles.gov/Sessions/14%20Regular/final/SB0159.pdf,Yr_14RSB0159.pdf,Jacob Candelaria
374,SB 159,EDUCATION TECHNOLOGY INFRASTRUCTURE FUNDING,"Jacob Candelaria
Mimi Stewart",SGND BY GOV,2014 Regular,2014,Regular,159,https://www.nmles.gov/Sessions/14%20Regular/final/SB0159.pdf,Yr_14RSB0159.pdf,Mimi Stewart
375,SB 160,MAGISTRATE RETIREMENT CHANGES,Sue Wilson Beffort,SGND BY GOV,2014 Regular,2014,Regular,160,https://www.nmles.gov/Sessions/14%20Regular/final/SB0160.pdf,Yr_14RSB0160.pdf,Sue Wilson Beffort
376,SB 163,CAPITAL OUTLAY REAUTHORIZATIONS,Carlos R. Cisneros,SGND BY GOV,2014 Regular,2014,Regular,163,https://www.nmles.gov/Sessions/14%20Regular/final/SB0163.pdf,Yr_14RSB0163.pdf,Carlos R. Cisneros
377,SB 164,PUEBLO LEASE OF ADJUDICATED WATER,Carlos R. Cisneros,SGND BY GOV,2014 Regular,2014,Regular,164,https://www.nmles.gov/Sessions/14%20Regular/final/SB0164.pdf,Yr_14RSB0164.pdf,Carlos R. Cisneros
378,SB 169,SUMMER CIVICS SCHOOL COURSES AS ELECTIVES,George K. Munoz,POCKET VETO,2014 Regular,2014,Regular,169,https://www.nmles.gov/Sessions/14%20Regular/final/SB0169.pdf,Yr_14RSB0169.pdf,George K. Munoz
379,SB 182,CORRECTIONS INDUSTRY DIV. PRODUCT SALES,Bill B. O'Neill,SGND BY GOV,2014 Regular,2014,Regular,182,https://www.nmles.gov/Sessions/14%20Regular/final/SB0182.pdf,Yr_14RSB0182.pdf,Bill B. O'Neill
380,SB 183,CHILDREN'S COURT IMMEDIATE APPEALS,Lisa A. Torraco,SGND BY GOV,2014 Regular,2014,Regular,183,https://www.nmles.gov/Sessions/14%20Regular/final/SB0183.pdf,Yr_14RSB0183.pdf,Lisa A. Torraco
381,SB 206,FOSTER CARE SYSTEM STUDENT TUITION WAIVER,George K. Munoz,SGND BY GOV,2014 Regular,2014,Regular,206,https://www.nmles.gov/Sessions/14%20Regular/final/SB0206.pdf,Yr_14RSB0206.pdf,George K. Munoz
382,SB 252,RACING COMMISSION HEARING PROCEDURE,Mary Kay Papen,VETO,2014 Regular,2014,Regular,252,https://www.nmles.gov/Sessions/14%20Regular/final/SB0252.pdf,Yr_14RSB0252.pdf,Mary Kay Papen
383,SB 268,SOLE COMMUNITY PROVIDER FEDERAL COMPLIANCE,Nancy Rodriguez,SGND BY GOV,2014 Regular,2014,Regular,268,https://www.nmles.gov/Sessions/14%20Regular/final/SB0268.pdf,Yr_14RSB0268.pdf,Nancy Rodriguez
384,SB 304,LEGISLATIVE RETIREMENT TO JUDICIAL RETIREMENT,"Stuart Ingle
Luciano ""Lucky"" Varela",VETO,2014 Regular,2014,Regular,304,https://www.nmles.gov/Sessions/14%20Regular/final/SB0304.pdf,Yr_14RSB0304.pdf,Stuart Ingle
384,SB 304,LEGISLATIVE RETIREMENT TO JUDICIAL RETIREMENT,"Stuart Ingle
Luciano ""Lucky"" Varela",VETO,2014 Regular,2014,Regular,304,https://www.nmles.gov/Sessions/14%20Regular/final/SB0304.pdf,Yr_14RSB0304.pdf,Luciano Lucky Varela
385,SB 307,SCHOOL DISTRICT P.E. & GRADUATION REQUIREMENT,Joseph Cervantes,SGND BY GOV,2014 Regular,2014,Regular,307,https://www.nmles.gov/Sessions/14%20Regular/final/SB0307.pdf,Yr_14RSB0307.pdf,Joseph Cervantes
386,SB 313,GENERAL APPROPRIATIONS ACT OF 2014,John Arthur Smith,SGND BY GOV,2014 Regular,2014,Regular,313,https://www.nmles.gov/Sessions/14%20Regular/final/SB0313.pdf,Yr_14RSB0313.pdf,John Arthur Smith
387,SB 320,SCHOOL TRANSPORTATION BOUNDARY AGREEMENTS,George K. Munoz,VETO,2014 Regular,2014,Regular,320,https://www.nmles.gov/Sessions/14%20Regular/final/SB0320.pdf,Yr_14RSB0320.pdf,George K. Munoz
388,SB 347,LOTTERY TUITION SCHOLARSHIP FUND SOLVENCY,Michael S. Sanchez,SGND BY GOV,2014 Regular,2014,Regular,347,https://www.nmles.gov/Sessions/14%20Regular/final/SB0347.pdf,Yr_14RSB0347.pdf,Michael S. Sanchez
389,HB 1,FEED BILL,Nate Gentry,SGND BY GOV,2015 Regular,2015,Regular,1,https://www.nmles.gov/Sessions/15%20Regular/final/HB0001.pdf,Yr_15RHB0001.pdf,Nate Gentry
390,HB 2,GENERAL APPROPRIATION ACT OF 2015,Larry A. LarraÃ±aga,SGND BY GOV,2015 Regular,2015,Regular,2,https://www.nmles.gov/Sessions/15%20Regular/final/HB0002.pdf,Yr_15RHB0002.pdf,Larry A. LarraÃ±aga
391,HB 38,FOREST & WATERSHED RESTORATION ACT,"Paul C. Bandy
Peter Wirth",VETO,2015 Regular,2015,Regular,38,https://www.nmles.gov/Sessions/15%20Regular/final/HB0038.pdf,Yr_15RHB0038.pdf,Paul C. Bandy
391,HB 38,FOREST & WATERSHED RESTORATION ACT,"Paul C. Bandy
Peter Wirth",VETO,2015 Regular,2015,Regular,38,https://www.nmles.gov/Sessions/15%20Regular/final/HB0038.pdf,Yr_15RHB0038.pdf,Peter Wirth
392,HB 39,TAX REFUNDS FOR SENIOR SERVICES,Jim R. Trujillo,SGND BY GOV,2015 Regular,2015,Regular,39,https://www.nmles.gov/Sessions/15%20Regular/final/HB0039.pdf,Yr_15RHB0039.pdf,Jim R. Trujillo
393,HB 49,COUNTY NOTICES BY EMAIL,Bob Wooley,SGND BY GOV,2015 Regular,2015,Regular,49,https://www.nmles.gov/Sessions/15%20Regular/final/HB0049.pdf,Yr_15RHB0049.pdf,Bob Wooley
394,HB 53,NO COMPELLED MEDICATION USE FOR STUDENTS,Nora Espinoza,SGND BY GOV,2015 Regular,2015,Regular,53,https://www.nmles.gov/Sessions/15%20Regular/final/HB0053.pdf,Yr_15RHB0053.pdf,Nora Espinoza
395,HB 54,ANESTHESIOLOGY ASSISTANT DEFINITIONS,Nora Espinoza,SGND BY GOV,2015 Regular,2015,Regular,54,https://www.nmles.gov/Sessions/15%20Regular/final/HB0054.pdf,Yr_15RHB0054.pdf,Nora Espinoza
396,HB 63,NMFA PUBLIC PROJECT REVOLVING FUND PROJECTS,Patricia A. Lundstrom,SGND BY GOV,2015 Regular,2015,Regular,63,https://www.nmles.gov/Sessions/15%20Regular/final/HB0063.pdf,Yr_15RHB0063.pdf,Patricia A. Lundstrom
397,HB 65,AUTOCYCLE DEFINITIONS & REQUIREMENTS,Carl Trujillo,SGND BY GOV,2015 Regular,2015,Regular,65,https://www.nmles.gov/Sessions/15%20Regular/final/HB0065.pdf,Yr_15RHB0065.pdf,Carl Trujillo
398,HB 67,PROPERTY TAX SCHEDULE CHANGE REQUESTS,Jim R. Trujillo,SGND BY GOV,2015 Regular,2015,Regular,67,https://www.nmles.gov/Sessions/15%20Regular/final/HB0067.pdf,Yr_15RHB0067.pdf,Jim R. Trujillo
399,HB 83,LAND GRANT FUND DEPOSITS & EXPENDITURES,Christine Trujillo,SGND BY GOV,2015 Regular,2015,Regular,83,https://www.nmles.gov/Sessions/15%20Regular/final/HB0083.pdf,Yr_15RHB0083.pdf,Christine Trujillo
400,HB 84,FREESTANDING BIRTH CENTER LICENSURE,Christine Trujillo,SGND BY GOV,2015 Regular,2015,Regular,84,https://www.nmles.gov/Sessions/15%20Regular/final/HB0084.pdf,Yr_15RHB0084.pdf,Christine Trujillo
401,HB 85,COMMERCIAL CODE & VOIDABLE TRANSACTIONS,Eliseo Lee Alcon,SGND BY GOV,2015 Regular,2015,Regular,85,https://www.nmles.gov/Sessions/15%20Regular/final/HB0085.pdf,Yr_15RHB0085.pdf,Eliseo Lee Alcon
402,HB 89,COURT LANGUAGE ACCESS FUND,Yvette Herrell,POCKET VETO,2015 Regular,2015,Regular,89,https://www.nmles.gov/Sessions/15%20Regular/final/HB0089.pdf,Yr_15RHB0089.pdf,Yvette Herrell
403,HB 91,DRIVER'S ED INSURANCE REDUCTION AGE,TomÃ¡s E. Salazar,SGND BY GOV,2015 Regular,2015,Regular,91,https://www.nmles.gov/Sessions/15%20Regular/final/HB0091.pdf,Yr_15RHB0091.pdf,TomÃ¡s E. Salazar
404,HB 101,SEXUAL EXPLOITATION OF CHILDREN PENALTIES,David M. Gallegos,SGND BY GOV,2015 Regular,2015,Regular,101,https://www.nmles.gov/Sessions/15%20Regular/final/HB0101.pdf,Yr_15RHB0101.pdf,David M. Gallegos
405,HB 103,AUTISM AWARENESS LICENSE PLATE,David M. Gallegos,SGND BY GOV,2015 Regular,2015,Regular,103,https://www.nmles.gov/Sessions/15%20Regular/final/HB0103.pdf,Yr_15RHB0103.pdf,David M. Gallegos
406,HB 107,NM JUNIOR COLLEGE LICENSE PLATE,David M. Gallegos,SGND BY GOV,2015 Regular,2015,Regular,107,https://www.nmles.gov/Sessions/15%20Regular/final/HB0107.pdf,Yr_15RHB0107.pdf,David M. Gallegos
407,HB 108,BEHAVIORAL HEALTH INVESTMENT ZONES,Patricia A. Lundstrom,VETO,2015 Regular,2015,Regular,108,https://www.nmles.gov/Sessions/15%20Regular/final/HB0108.pdf,Yr_15RHB0108.pdf,Patricia A. Lundstrom
408,HB 121,USE OF NURSE EDUCATORS FUND,Terry H. McMillan,SGND BY GOV,2015 Regular,2015,Regular,121,https://www.nmles.gov/Sessions/15%20Regular/final/HB0121.pdf,Yr_15RHB0121.pdf,Terry H. McMillan
409,HB 122,SCOPE OF PRACTICE ACT,Terry H. McMillan,POCKET VETO,2015 Regular,2015,Regular,122,https://www.nmles.gov/Sessions/15%20Regular/final/HB0122.pdf,Yr_15RHB0122.pdf,Terry H. McMillan
410,HB 139,LAY CAREGIVER AFTERCARE TRAINING,TomÃ¡s E. Salazar,SGND BY GOV,2015 Regular,2015,Regular,139,https://www.nmles.gov/Sessions/15%20Regular/final/HB0139.pdf,Yr_15RHB0139.pdf,TomÃ¡s E. Salazar
411,HB 142,UNAUTHORIZED DISTRIBUTION OF SENSITIVE IMAGES,Brian Egolf,SGND BY GOV,2015 Regular,2015,Regular,142,https://www.nmles.gov/Sessions/15%20Regular/final/HB0142.pdf,Yr_15RHB0142.pdf,Brian Egolf
412,HB 146,INSTRUCTIONAL MATERIAL DEFINITIONS & CHANGES,Sheryl Williams Stapleton,VETO,2015 Regular,2015,Regular,146,https://www.nmles.gov/Sessions/15%20Regular/final/HB0146.pdf,Yr_15RHB0146.pdf,Sheryl Williams Stapleton
413,HB 155,LOBBYIST EMPLOYER REGISTRATION,Jeff Steinborn,SGND BY GOV,2015 Regular,2015,Regular,155,https://www.nmles.gov/Sessions/15%20Regular/final/HB0155.pdf,Yr_15RHB0155.pdf,Jeff Steinborn
414,HB 156,INNOVATIONS IN TEACHING ACT,Bill McCamley,VETO,2015 Regular,2015,Regular,156,https://www.nmles.gov/Sessions/15%20Regular/final/HB0156.pdf,Yr_15RHB0156.pdf,Bill McCamley
415,HB 164,SCHOOL TRANSPORTATION INFO REPORTING,Dennis J. Roch,SGND BY GOV,2015 Regular,2015,Regular,164,https://www.nmles.gov/Sessions/15%20Regular/final/HB0164.pdf,Yr_15RHB0164.pdf,Dennis J. Roch
416,HB 165,REMOVE AYP REFERENCES IN SCHOOL CODE,Dennis J. Roch,SGND BY GOV,2015 Regular,2015,Regular,165,https://www.nmles.gov/Sessions/15%20Regular/final/HB0165.pdf,Yr_15RHB0165.pdf,Dennis J. Roch
417,HB 170,HIGHER EDUCATION ENDOWMENT FUND CHANGES,Larry A. LarraÃ±aga,SGND BY GOV,2015 Regular,2015,Regular,170,https://www.nmles.gov/Sessions/15%20Regular/final/HB0170.pdf,Yr_15RHB0170.pdf,Larry A. LarraÃ±aga
418,HB 171,BIRTHING WORKFORCE RETENTION FUND AWARDS,Yvette Herrell,SGND BY GOV,2015 Regular,2015,Regular,171,https://www.nmles.gov/Sessions/15%20Regular/final/HB0171.pdf,Yr_15RHB0171.pdf,Yvette Herrell
419,HB 174,AMBER ALERTS TO PAGERS & CELL PHONES,Sarah Maestas Barnes,SGND BY GOV,2015 Regular,2015,Regular,174,https://www.nmles.gov/Sessions/15%20Regular/final/HB0174.pdf,Yr_15RHB0174.pdf,Sarah Maestas Barnes
420,HB 178,CAREER TECHNICAL EDUCATION COURSES & TERMS,Sheryl Williams Stapleton,SGND BY GOV,2015 Regular,2015,Regular,178,https://www.nmles.gov/Sessions/15%20Regular/final/HB0178.pdf,Yr_15RHB0178.pdf,Sheryl Williams Stapleton
421,HB 192,OCCUPATIONAL THERAPY ACT SCOPE OF PRACTICE,Deborah A. Armstrong,POCKET VETO,2015 Regular,2015,Regular,192,https://www.nmles.gov/Sessions/15%20Regular/final/HB0192.pdf,Yr_15RHB0192.pdf,Deborah A. Armstrong
422,HB 198,ALCOHOL SALES AT MUNICIPAL GOLF COURSES,"Antonio ""Moe"" Maestas",POCKET VETO,2015 Regular,2015,Regular,198,https://www.nmles.gov/Sessions/15%20Regular/final/HB0198.pdf,Yr_15RHB0198.pdf,Antonio Moe Maestas
423,HB 201,ADD SPECIES TO GAME FISH,Alonzo Baldonado,SGND BY GOV,2015 Regular,2015,Regular,201,https://www.nmles.gov/Sessions/15%20Regular/final/HB0201.pdf,Yr_15RHB0201.pdf,Alonzo Baldonado
424,HB 202,HUNTING & FISHING INFRACTION PENALTIES,Alonzo Baldonado,SGND BY GOV,2015 Regular,2015,Regular,202,https://www.nmles.gov/Sessions/15%20Regular/final/HB0202.pdf,Yr_15RHB0202.pdf,Alonzo Baldonado
425,HB 203,ACTIVE DUTY & VETERAN GAME & FISH LICENSES,Alonzo Baldonado,SGND BY GOV,2015 Regular,2015,Regular,203,https://www.nmles.gov/Sessions/15%20Regular/final/HB0203.pdf,Yr_15RHB0203.pdf,Alonzo Baldonado
426,HB 204,LIQUOR EXCISE TAX DISTRIBUTIONS,Carl Trujillo,SGND BY GOV,2015 Regular,2015,Regular,204,https://www.nmles.gov/Sessions/15%20Regular/final/HB0204.pdf,Yr_15RHB0204.pdf,Carl Trujillo
427,HB 212,CRISIS TRIAGE SERVICE REIMBURSEMENT RATE,"Terry H. McMillan
Mary Kay Papen",SGND BY GOV,2015 Regular,2015,Regular,212,https://www.nmles.gov/Sessions/15%20Regular/final/HB0212.pdf,Yr_15RHB0212.pdf,Terry H. McMillan
427,HB 212,CRISIS TRIAGE SERVICE REIMBURSEMENT RATE,"Terry H. McMillan
Mary Kay Papen",SGND BY GOV,2015 Regular,2015,Regular,212,https://www.nmles.gov/Sessions/15%20Regular/final/HB0212.pdf,Yr_15RHB0212.pdf,Mary Kay Papen
428,HB 213,CHILD-RESISTANT NICOTINE LIQUID PACKAGES,Sarah Maestas Barnes,SGND BY GOV,2015 Regular,2015,Regular,213,https://www.nmles.gov/Sessions/15%20Regular/final/HB0213.pdf,Yr_15RHB0213.pdf,Sarah Maestas Barnes
429,HB 216,ASSIGNMENT OF FILM PRODUCTION TAX CREDITS,Jim R. Trujillo,SGND BY GOV,2015 Regular,2015,Regular,216,https://www.nmles.gov/Sessions/15%20Regular/final/HB0216.pdf,Yr_15RHB0216.pdf,Jim R. Trujillo
430,HB 218,DELINQUENT TAX ELECTRONIC LEVY WARRANTS,"David M. Gallegos
Clemente Sanchez",SGND BY GOV,2015 Regular,2015,Regular,218,https://www.nmles.gov/Sessions/15%20Regular/final/HB0218.pdf,Yr_15RHB0218.pdf,David M. Gallegos
430,HB 218,DELINQUENT TAX ELECTRONIC LEVY WARRANTS,"David M. Gallegos
Clemente Sanchez",SGND BY GOV,2015 Regular,2015,Regular,218,https://www.nmles.gov/Sessions/15%20Regular/final/HB0218.pdf,Yr_15RHB0218.pdf,Clemente Sanchez
431,HB 220,NATIONAL GUARD LIFE INSURANCE,John L. Zimmerman,SGND BY GOV,2015 Regular,2015,Regular,220,https://www.nmles.gov/Sessions/15%20Regular/final/HB0220.pdf,Yr_15RHB0220.pdf,John L. Zimmerman
432,HB 236,INCREASE SEVERANCE TAX PERMANENT FUND INFLOWS,"Jason C. Harper
Carlos R. Cisneros",SGND BY GOV,2015 Regular,2015,Regular,236,https://www.nmles.gov/Sessions/15%20Regular/final/HB0236.pdf,Yr_15RHB0236.pdf,Jason C. Harper
432,HB 236,INCREASE SEVERANCE TAX PERMANENT FUND INFLOWS,"Jason C. Harper
Carlos R. Cisneros",SGND BY GOV,2015 Regular,2015,Regular,236,https://www.nmles.gov/Sessions/15%20Regular/final/HB0236.pdf,Yr_15RHB0236.pdf,Carlos R. Cisneros
433,HB 243,LIQUOR LICENSES & DEFINITIONS,Debbie A. Rodella,SGND BY GOV,2015 Regular,2015,Regular,243,https://www.nmles.gov/Sessions/15%20Regular/final/HB0243.pdf,Yr_15RHB0243.pdf,Debbie A. Rodella
434,HB 254,HAZARDOUS OFFICER COMPELLED STATEMENT RELEASE,"Paul A. Pacheco
Sander Rue",VETO,2015 Regular,2015,Regular,254,https://www.nmles.gov/Sessions/15%20Regular/final/HB0254.pdf,Yr_15RHB0254.pdf,Paul A. Pacheco
434,HB 254,HAZARDOUS OFFICER COMPELLED STATEMENT RELEASE,"Paul A. Pacheco
Sander Rue",VETO,2015 Regular,2015,Regular,254,https://www.nmles.gov/Sessions/15%20Regular/final/HB0254.pdf,Yr_15RHB0254.pdf,Sander Rue
435,HB 258,MENTAL HEALTH COUNSELOR FREEDOM OF CHOICE,Miguel P. Garcia,POCKET VETO,2015 Regular,2015,Regular,258,https://www.nmles.gov/Sessions/15%20Regular/final/HB0258.pdf,Yr_15RHB0258.pdf,Miguel P. Garcia
436,HB 263,GEOTHERMAL RENEWABLE ENERGY CERTIFICATES,"George Dodge, Jr.",SGND BY GOV,2015 Regular,2015,Regular,263,https://www.nmles.gov/Sessions/15%20Regular/final/HB0263.pdf,Yr_15RHB0263.pdf,George Dodge
436,HB 263,GEOTHERMAL RENEWABLE ENERGY CERTIFICATES,"George Dodge, Jr.",SGND BY GOV,2015 Regular,2015,Regular,263,https://www.nmles.gov/Sessions/15%20Regular/final/HB0263.pdf,Yr_15RHB0263.pdf, Jr.
437,HB 274,PRESCRIPTION SYNCHRONIZATION,Deborah A. Armstrong,SGND BY GOV,2015 Regular,2015,Regular,274,https://www.nmles.gov/Sessions/15%20Regular/final/HB0274.pdf,Yr_15RHB0274.pdf,Deborah A. Armstrong
438,HB 277,KINSHIP GUARDIANSHIP CHANGES,Javier MartÃ­nez,SGND BY GOV,2015 Regular,2015,Regular,277,https://www.nmles.gov/Sessions/15%20Regular/final/HB0277.pdf,Yr_15RHB0277.pdf,Javier MartÃ­nez
439,HB 282,HIGHER ED COMMON COURSE NAMING & NUMBERING,Rod Montoya,SGND BY GOV,2015 Regular,2015,Regular,282,https://www.nmles.gov/Sessions/15%20Regular/final/HB0282.pdf,Yr_15RHB0282.pdf,Rod Montoya
440,HB 287,SECRETARY OF STATE COPYING SERVICES,Conrad D. James,SGND BY GOV,2015 Regular,2015,Regular,287,https://www.nmles.gov/Sessions/15%20Regular/final/HB0287.pdf,Yr_15RHB0287.pdf,Conrad D. James
441,HB 296,SOLAR ENERGY INSTALLATION LEASE TAX CREDIT,Sarah Maestas Barnes,VETO,2015 Regular,2015,Regular,296,https://www.nmles.gov/Sessions/15%20Regular/final/HB0296.pdf,Yr_15RHB0296.pdf,Sarah Maestas Barnes
442,HB 318,EDUCATION COUNSELOR SALARY ELIGIBILITY,Paul A. Pacheco,SGND BY GOV,2015 Regular,2015,Regular,318,https://www.nmles.gov/Sessions/15%20Regular/final/HB0318.pdf,Yr_15RHB0318.pdf,Paul A. Pacheco
443,HB 320,HOMEOWNER ASSOCIATIONS LIMITS ON FLAGS,"Alonzo Baldonado
Clemente Sanchez",SGND BY GOV,2015 Regular,2015,Regular,320,https://www.nmles.gov/Sessions/15%20Regular/final/HB0320.pdf,Yr_15RHB0320.pdf,Alonzo Baldonado
