"Red River Charter School/Educational Foundation,""Red River Ski Area, Inc."",TOURISM,,"
"Red River Ski Area, Inc.,Red Rock Retailers,RETAIL & CONSUMER RIGHTS,,"
"Red Rock Retailers,Reed Elsevier Inc. ,INFORMATION TECHNOLOGY,,"
"Reed Elsevier Inc. ,Reform Sex Offender Laws New Mexico ,LAW ENFORCEMENT & CRIME,,"
"Reform Sex Offender Laws New Mexico ,""Renewable Energy Group, Inc."",ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Renewable Energy Group, Inc.,Repeal the Death Penalty Coalition,LAW ENFORCEMENT & CRIME,,"
"Repeal the Death Penalty Coalition,Republicans for Environmental Protection NM Chapte,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Republicans for Environmental Protection NM Chapte,Resolana LLC,REAL ESTATE & CONSTRUCTION,,"
"Resolana LLC,Resources For Change,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Resources For Change,Responsible Metal Recylers Initiative,WASTE MANAGEMENT,,"
"Responsible Metal Recylers Initiative,Restaurant Opportunities Centers United,""RESTAURANT, FOOD & BEVERAGE "",,"
"Restaurant Opportunities Centers United,Restaurants of America ,""RESTAURANT, FOOD & BEVERAGE "",,"
"Restaurants of America ,Retired Public Employees of New Mexico,BANKING & FINANCE,,"
"Retired Public Employees of New Mexico,Reynold Greenleaf & Associates,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Reynold Greenleaf & Associates,RFK Charter School,EDUCATION,,"
"RFK Charter School,Ricardo Gonzales,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Ricardo Gonzales,Right to Life Committee of New Mexico,RELIGIOUS ORGANIZATIONS,,"
"Right to Life Committee of New Mexico,Rio Arriba County,CITY & COUNTY GOVERNMENT,,"
"Rio Arriba County,Rio Grande Behavioral HEALTHCARE,HEALTHCARE,,"
"Rio Grande Behavioral Health,Rio Grande Chapter Appraisal Institute/New Mexico,REAL ESTATE & CONSTRUCTION,,"
"Rio Grande Chapter Appraisal Institute/New Mexico,Rio Grande Chapter of the Sierra Club,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Rio Grande Chapter of the Sierra Club,Rio Grande Community Development Corporation,REAL ESTATE & CONSTRUCTION,,"
"Rio Grande Community Development Corporation,Rio Grande Kennel Club,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Rio Grande Kennel Club,Rio Grande Resources Corporation,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Rio Grande Resources Corporation,Rio Grande Restoration,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Rio Grande Restoration,Rio Rancho Public Schools,EDUCATION,,"
"Rio Rancho Public Schools,""RiskSense, Inc"",INFORMATION TECHNOLOGY,,"
"RiskSense, Inc,""RJ Downs International, LLC /Rachel's Law"",LAW ENFORCEMENT & CRIME,,"
"RJ Downs International, LLC /Rachel's Law,RLR Resources,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"RLR Resources,Roadrunner Chapter Military Officer's Assoc. ,MILITARY  & VETERANS,,"
"Roadrunner Chapter Military Officer's Assoc. ,Roadrunner Little League,SPORTS,,"
"Roadrunner Little League,Robert Romero & Associates,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Robert Romero & Associates,Rocky Mountain Elk Foundation,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Rocky Mountain Elk Foundation,Rocky Mountain Farmers Union,RANCHING & AGRICULTURE,,"
"Rocky Mountain Farmers Union,Rocky Mountain Gold and Silver Exchange,,,"
"Rocky Mountain Gold and Silver Exchange,Rocky Mountain Synod-Evangelical Lutheran Church,RELIGIOUS ORGANIZATIONS,,"
"Rocky Mountain Synod-Evangelical Lutheran Church,Rodeo Property Inc.,REAL ESTATE & CONSTRUCTION,,"
"Rodeo Property Inc.,Rodey Law Firm C/O Gina Constant,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Rodey Law Firm C/O Gina Constant,""Roedel, Parsons, Koch, Blache, Balhoff & McCollister"",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Roedel, Parsons, Koch, Blache, Balhoff & McCollister,Romero's Consulting ,BANKING & FINANCE,,"
"Romero's Consulting ,Roosevelt County,CITY & COUNTY GOVERNMENT,,"
"Roosevelt County,Roosevelt County Rural Telephone Cooperative,TELECOM,,"
"Roosevelt County Rural Telephone Cooperative,Roosevelt County Special District ,CITY & COUNTY GOVERNMENT,,"
"Roosevelt County Special District ,Roosevelt Special Hospital District,HEALTHCARE,,"
"Roosevelt Special Hospital District,""Root Consulting, Inc"",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Root Consulting, Inc,RSoto,OTHER,,"
"RSoto,""Ruidoso Downs Racing, Inc."",CASINO & GAMING,,"
"Ruidoso Downs Racing, Inc.,Ruidoso Jockey Club ,CASINO & GAMING,,"
"Ruidoso Jockey Club ,Rural Community Assistance Corporation,ECONOMIC & SUSTAINABLE DEVELOPMENT,,"
"Rural Community Assistance Corporation,""Ryan Advocacy Services, LLC"",BANKING & FINANCE,,"
"Ryan Advocacy Services, LLC,""Ryan Advocacy Services, LLC"",BANKING & FINANCE,,"
"Ryan, LLC,Sacred Garden,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Sacred Garden,Sacred Wind Communications,TELECOM,,"
"Sacred Wind Communications,Safe House,LAW ENFORCEMENT & CRIME,,"
"Safe House,Safelite Group,TRANSPORTATION,,"
"Safelite Group,SAM Action Inc.,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"SAM Action Inc.,Sam D. Ray,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Sam D. Ray,Samba Holdings,BANKING & FINANCE,,"
"Samba Holdings,Samba Holdings,BANKING & FINANCE,,"
"Sambra Holdings,San Juan Coal Company,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"San Juan Coal Company,San Juan College,EDUCATION,,"
"San Juan College,San Juan County,CITY & COUNTY GOVERNMENT,,"
"San Juan County,San Juan Regional Medical Center,HEALTHCARE,,"
"San Juan Regional Medical Center,""San Juan, IPA"",HEALTHCARE,,"
"San Juan, IPA,San Miguel County,CITY & COUNTY GOVERNMENT,,"
"San Miguel County,Sandia HEALTHCARE Systems/Ardent,HEALTHCARE,,"
"Sandia Health Systems/Ardent,Sandia National Laboratories,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Sandia National Laboratories,""Sandia Tobacco Manufacturers, Inc."",""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Sandia Tobacco Manufacturers, Inc.,Sandoval County,CITY & COUNTY GOVERNMENT,,"
"Sandoval County,Sandy Jones Construction,REAL ESTATE & CONSTRUCTION,,"
"Sandy Jones Const.,Sanofi Pasteur c/o Muitistate Associates Inc.,HEALTHCARE,,"
"Sanofi Pasteur c/o Muitistate Associates Inc.,Sanofi US,HEALTHCARE,,"
"Sanofi US,sanofi-aventis ,HEALTHCARE,,"
"sanofi-aventis ,Santa Ana Pueblo,TRIBAL GOVERNMENT,,"
"Santa Ana Pueblo,""Santa Fe Aero Services, LLC"",TRANSPORTATION,,"
"Santa Fe Aero Services, LLC,Santa Fe Area Home Builders Association,REAL ESTATE & CONSTRUCTION,,"
"Santa Fe Area Home Builders Association,Santa Fe Association of Realtors,REAL ESTATE & CONSTRUCTION,,"
"Santa Fe Association of Realtors,Santa Fe Childrens Museum,ARTS & CULTURE,,"
"Santa Fe Childrens Museum,Santa Fe Community College,EDUCATION,,"
"Santa Fe Community College,Santa Fe County,CITY & COUNTY GOVERNMENT,,"
"Santa Fe County,Santa Fe County Corrections Dept.,LAW ENFORCEMENT & CRIME,,"
"Santa Fe County Corrections Dept.,Santa Fe Distillary dba Santa Fe Spirits,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Santa Fe Distillary dba Santa Fe Spirits,Santa Fe Farmers Market Institute,RANCHING & AGRICULTURE,,"
"Santa Fe Farmers Market Institute,Santa Fe Indian Center,ARTS & CULTURE,,"
"Santa Fe Indian Center,Santa Fe Indian School,EDUCATION,,"
"Santa Fe Indian School,Santa Fe International Folk Art Market ,ARTS & CULTURE,,"
"Santa Fe International Folk Art Market ,Santa Fe National Organization for Women,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Santa Fe National Organization for Women,Santa Fe Natural Tobacco Co.,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Santa Fe Natural Tobacco Co.,Santa Fe National Organization for Women,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Santa Fe New Mexico (Now Organization For Women ,Santa Fe National Organization for Women,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"SANTA FE NOW,Santa Fe Opera,ARTS & CULTURE,,"
"Santa Fe Opera,Santa Fe Properties,REAL ESTATE & CONSTRUCTION,,"
"Santa Fe Properties,Santa Fe Public Schools,EDUCATION,,"
"Santa Fe Public Schools,Santa Fe Recovery Center ,HEALTHCARE,,"
"Santa Fe Recovery Center ,Santa Fe Soccer Complex,SPORTS,,"
"Santa Fe Soccer Complex,Santa Fe University of Art and Design/Laureate Education,EDUCATION,,"
"Santa Fe University of Art and Design/Laureate Education,Santo Domingo Pueblo,TRIBAL GOVERNMENT,,"
"Santo Domingo Pueblo,SAS Institute,INFORMATION TECHNOLOGY,,"
"SAS Institute,""SaucedoChavez, PC"",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"SaucedoChavez, PC,Save New Mexico Seed Coalition,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Save New Mexico Seed Coalition,Save the Children,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Save the Children,Save the Children,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Save the Children Action Network,Save the Children,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Save the Children Federation, Inc. ,SBH-EL PASO LLC dba Peak Behavioral HEALTHCARE Services,HEALTHCARE,,"
"SBH-EL PASO LLC dba Peak Behavioral Health Services,Scepter Lab,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Scepter Lab,Scientific Games Corporation,CASINO & GAMING,,"
"Scientific Games Corporation,Scientific Games Corporation,CASINO & GAMING,,"
"Scientific Games International (SGI),Seamless Medical Systems,HEALTHCARE,,"
"Seamless Medical Systems,Secure Democracy,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Secure Democracy,Security Finance,BANKING & FINANCE,,"
"Security Finance,Security Finance,BANKING & FINANCE,,"
"Security Finance of New Mexico, LLC,Security Finance,BANKING & FINANCE,,"
"Security USA,""Securus Technologies, Inc."",INFORMATION TECHNOLOGY,,"
"Securus Technologies, Inc.,Select Energy Services,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Select Energy Services,""Select Management Resources, LLC"",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Select Management Resources, LLC,Self Storage Association,INDUSTRY,,"
"Self Storage Association,""Self-Insurance Institute of America, Inc."",INSURANCE,,"
"Self-Insurance Institute of America, Inc.,Sellers Dorsey,HEALTHCARE,,"
"Sellers Dorsey,Service Contract Industry Council,LABOR & WORKFORCE,,"
"Service Contract Industry Council,""SFLL, Inc."",""ALCOHOL, CANNABIS, & TOBACCO"",,"
"SFLL, Inc.,Sheet Metal Contractors Associatio of New Mexico,LABOR & WORKFORCE,,"
"Sheet Metal Contractors Associatio of New Mexico,""Sheet Metal, Air, Rail and Transportation Wokers Local 49"",LABOR & WORKFORCE,,"
"Sheet Metal, Air, Rail and Transportation Wokers Local 49,Shell Oil Company,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Shell Oil Company,""Shoats and Weaks, Inc."",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Shoats and Weaks, Inc.,SI Group Client Services,PHARMACEUTICALS,,"
"SI Group Client Services,Society for International Development,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"SID International, LLC,Sierra Club Rio Grande Chapter,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Sierra Club,Sierra Club Rio Grande Chapter,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Sierra Club Rio Grande Chapter,Sierra Land Surveying,REAL ESTATE & CONSTRUCTION,,"
"Sierra Land Surveying,Sierra Soil & Water Conservation Dost,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Sierra Soil & Water Conservation Dost,Siete Del Norte CDC-CPLC Affiliate,ECONOMIC & SUSTAINABLE DEVELOPMENT,,"
"Siete Del Norte CDC-CPLC Affiliate,Silver City Regional Association of Realtors,REAL ESTATE & CONSTRUCTION,,"
"Silver City Regional Association of Realtors,Simple Contacts,RETAIL & CONSUMER RIGHTS,,"
"Simple Contacts,""Ski New Mexico, Inc."",TOURISM,,"
"Ski New Mexico, Inc.,""Small Host Family Provider Association, Inc. "",EDUCATION,,"
"Small Host Family Provider Association, Inc. ,SMART TD Local 034,TRANSPORTATION,,"
"SMART TD Local 034,SmileDirectClub,RETAIL & CONSUMER RIGHTS,,"
"SmileDirectClub,""Smith Bagley, Inc. dba Cellular One of North East "",TELECOM,,"
"Smith Bagley, Inc. dba Cellular One of North East ,Soaring Eagle Lodge LLC,TOURISM,,"
"Soaring Eagle Lodge LLC,Society of Diagnostic Medical Sonography,HEALTHCARE,,"
"Society of Diagnostic Medical Sonography,Solar City Corporation,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Solar City Corporation,Solare Collegiate Charter School,EDUCATION,,"
"Solare Collegiate Charter School,Solaris Water Midstream,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Solaris Water Midstream,Solus Alternative,BANKING & FINANCE,,"
"Solus Alternative,Somos Un Pueblo Unido,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Somos Un Pueblo Unido,""Sonntag Enterprise, Inc."",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Sonntag Enterprise, Inc.,South Central Colfax County Hospital District,HEALTHCARE,,"
"South Central Colfax County Hospital District,South Valley Academy,EDUCATION,,"
"South Valley Academy,South Valley Economic Development Center,ECONOMIC & SUSTAINABLE DEVELOPMENT,,"
"South Valley Economic Development Center,South Valley Preparatory Charter School,EDUCATION,,"
"South Valley Preparatory Charter School,Southern Rio Grande Diversified Crop Farmes Assoc.,RANCHING & AGRICULTURE,,"
"Southern Rio Grande Diversified Crop Farmes Assoc.,Southern Sandoval County Arroyo Flood Contral Authority,WATER RESOURCES,,"
"Southern Sandoval County Arroyo Flood Contral Auth,Southern Wine & Spirits of New Mexico,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Southern Wine & Spirits of New Mexico,""Southwest Aeronautics, Mathematics & Science Academy "",EDUCATION,,"
"Southwest Aeronautics, Mathematics & Science Academy ,Southwest Airlines,TRANSPORTATION,,"
"Southwest Airlines,Southwest Alliance of Neighbors ,REAL ESTATE & CONSTRUCTION,,"
"Southwest Alliance of Neighbors ,Southwest Cable Communication Association,TELECOM,,"
"Southwest Cable Communication Association,Southwest Care Center ,HEALTHCARE,,"
"Southwest Care Center ,Southwest Energy Efficiency Project ,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Southwest Energy Efficiency Project ,Southwest Generation Operating Company,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Southwest Generation Operating Company,Southwest Home HEALTHCARE,HEALTHCARE,,"
"Southwest Home Healthcare,Southwest Intermediate Learning Center,EDUCATION,,"
"Southwest Intermediate Learning Center,Southwest Learning Center,EDUCATION,,"
"Southwest Learning Center,Southwest Organizing Project,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Southwest Organizing Project,Southwest Pipe Trades Association/ UA local 412,LABOR & WORKFORCE,,"
"Southwest Pipe Trades Association/ UA local 412,Southwest Primary Learning Center,EDUCATION,,"
"Southwest Primary Learning Center,Southwest Regional Council of Carpenters,REAL ESTATE & CONSTRUCTION,,"
"Southwest Regional Council of Carpenters,Southwest Secondary Learning Center ,EDUCATION,,"
"Southwest Secondary Learning Center ,""Southwest Transmission, LLC"",ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Southwest Transmission, LLC,Southwest Women's Law Center,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Southwest Womens Law Center,Southwest Women's Law Center,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Southwest Women's Law Center,Southwestern Assoc. for Indian Arts - SWAIA,ARTS & CULTURE,,"
"Southwestern Assoc. for Indian Arts - SWAIA,Southwestern Power Group/SUNZIA,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Southwestern Power Group II, LLC,Southwestern Power Group/SUNZIA,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Southwestern Power Group/SUNZIA,Southwestern Public Service Company/ XCEL Energy,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Southwestern Public Service Company/ XCEL Energy,Special Olympics N.M.,SPORTS,,"
"Special Olympics N.M.,""SpinLaunch, Inc."",INDUSTRY,,"
"SpinLaunch, Inc.,Springer Electric Cooperative Inc.,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Springer Electric Cooperative Inc.,Springleaf General Services ,BANKING & FINANCE,,"
"Springleaf General Services ,Sprint Nextell,TELECOM,,"
"Sprint Nextell,State Farm Insurance Companies,INSURANCE,,"
"State Farm Insurance Companies,State Farm Mutual Auto Insurance Co.,INSURANCE,,"
"State Farm Mutual Auto Insurance Co.,State of New Mexico-EMNRD-Forestry Division,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"State of New Mexico-EMNRD-Forestry Division,State Psychologist Accociation of NM,HEALTHCARE,,"
"State Psychologist Accociation of NM,""State Tax Service, LLC"",BANKING & FINANCE,,"
"State Tax Service, LLC,STE Consultants,HEALTHCARE,,"
"STE Consultants,""Steve Chavez, SC3 Corporation"",REAL ESTATE & CONSTRUCTION,,"
"Steve Chavez, SC3 Corporation,Stewart Title Guarantee Co.,REAL ESTATE & CONSTRUCTION,,"
"Stewart Title Guarantee Co.,Stop Predatory Gambling,CASINO & GAMING,,"
"Stop Predatory Gambling,Strathmore Minerals Corp.,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Strathmore Minerals Corp.,Strong Families New Mexico,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Strong Families New Mexico,""Sundance Services, Inc."",""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Sundance Services, Inc.,""SunEdison, LLC"",ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"SunEdison, LLC,Sunland Park Racetrack & CASINO & GAMING,CASINO & GAMING,,"
"Sunland Park Racetrack & Casino,Sunovion Pharmaceuticals Inc.,PHARMACEUTICALS,,"
"Sunovion Pharmaceuticals Inc.,Sunray Park & CASINO & GAMING,CASINO & GAMING,,"
"Sunray Park & Casino,""Sunrun, Inc"",ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Sunrun, Inc,""Superior Ambulance Service, Inc."",HEALTHCARE,,"
"Superior Ambulance Service, Inc.,Sustainable Energy & Economic Development (SEED) Coalition,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Sustainable Energy & Economic Development (SEED) Coalition,""SWPPP Managers, LLC"",REAL ESTATE & CONSTRUCTION,,"
"SWPPP Managers, LLC,T & R Market,RETAIL & CONSUMER RIGHTS,,"
"T & R Market,T & R Pawn LLC,RETAIL & CONSUMER RIGHTS,,"
"T & R Pawn LLC,T & R Pawn LLC,RETAIL & CONSUMER RIGHTS,,"
"T & R Pawn, LLC,T & R Tax Service,BANKING & FINANCE,,"
"T & R Tax Service,Take Back Our Republic,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Take Back Our Republic,Takeda Pharmaceuticals America,PHARMACEUTICALS,,"
"Takeda Pharmaceuticals America,TanCorde Finance ,BANKING & FINANCE,,"
"TanCorde Finance,TanCorde Finance ,BANKING & FINANCE,,"
"TanCorde Finance ,Taos Ski Valley,TOURISM,,"
"Taos Ski Valley,""Targa Midstream Services, L.P."",""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Targa Midstream Services, L.P.,Targa Resources,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Targa Resources,Target Corporation,RETAIL & CONSUMER RIGHTS,,"
"Target Corporation,Teach for America ,EDUCATION,,"
"Teach for America ,""Tech11, LLC"",INFORMATION TECHNOLOGY,,"
"Tech11, LLC,Technology Leadership Charter High School,EDUCATION,,"
"Technology Leadership Charter High School,TECO (NMGASco),""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"TECO (NMGASco),Tenet HEALTHCARE Corporation,HEALTHCARE,,"
"Tenet Healthcare Corporation,""Tesla, Inc."",TRANSPORTATION,,"
"Tesla, Inc.,""Texas Road Recyclers, LLC"",WASTE MANAGEMENT,,"
"Texas Road Recyclers, LLC,The Advocacy for Home and Hospice Care Services of New Mexico ,HEALTHCARE,,"
"The Advocacy for Home and Hospice Care Services of New Mexico ,The Alliance for Solar Choice ,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"The Alliance for Solar Choice ,The Arc of New Mexico,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"The Arc of New Mexico,The Ask Academy,EDUCATION,,"
"The Ask Academy,The Boeing Company,TRANSPORTATION,,"
"The Boeing Company,The College Board,EDUCATION,,"
"The College Board,The Committee for Responsible HEALTHCARE Care Regulators,HEALTHCARE,,"
"The Committee for Responsible Health Care Regulat,The Conservation Campaign,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"The Conservation Campaign,The Doctors Company,HEALTHCARE,,"
"The Doctors Company,The Downs at Albuquerque,CASINO & GAMING,,"
"The Downs at Albuquerque,The Emissary Group,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"The Emissary Group,The Emissary Group,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"The Emissary Group, LLC,The Founding Fathers Forum,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"The Founding Fathers Forum,The Garland Company,REAL ESTATE & CONSTRUCTION,,"
"The Garland Company,""The Geo Group, Inc"",LAW ENFORCEMENT & CRIME,,"
"The Geo Group, Inc,""The Geo Group, Inc"",LAW ENFORCEMENT & CRIME,,"
"The GEO Group, Inc.,The Harris Corporation ,INFORMATION TECHNOLOGY,,"
"The Harris Corporation ,The Home Depot,RETAIL & CONSUMER RIGHTS,,"
"The Home Depot,The International School at Mesa del Sol ,EDUCATION,,"
"The International School at Mesa del Sol ,The Life Link,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"The Life Link,The Montessori Elementary Charter School,EDUCATION,,"
"The Montessori Elementary Charter School,The MVM Group,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"The MVM Group,The Nature Conservancy,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"The Nature Conservancy,The New America School (ABQ),EDUCATION,,"
"The New America School (ABQ),The New America School (Las Cruces),EDUCATION,,"
"The New America School (Las Cruces),The New Mexico Patient Safe Staffing Coalition,HEALTHCARE,,"
"The New Mexico Patient Safe Staffing Coalition,New Mexico Distillers Guild,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"The NM Distillers Guild,The People of New Mexico,OTHER,,"
"The People of New Mexico,The Pew Charitable Trust,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"The Pew Charitable Trust,The Progressive Corporation ,INSURANCE,,"
"The Progressive Corporation ,The Scotts Miracle Gro Company ,RANCHING & AGRICULTURE,,"
"The Scotts Miracle Gro Company ,The Setter Group ,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"The Setter Group ,The Stranahan Firm,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"The Stranahan Firm,The Travel Technology Assoc.,RETAIL & CONSUMER RIGHTS,,"
"The Travel Technology Assoc.,The Trust for Public Land,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"The Trust for Public Land,The Verdes Foundation,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"The Verdes Foundation,The Wilderness Society,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"The Wilderness Society,Themac Resources Inc. New Mexico Copper ,""EXTRACTIVE INDUSTRIES (MINING, OIL & GAS)"",,"
"Themac Resources Inc. New Mexico Copper ,Think New Mexico,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Think New Mexico,""Third Sector New England, Inc. dba Free Speech "",CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"Third Sector New England, Inc. dba Free Speech ,Thomas J. Horan LTD.,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Thomas J. Horan LTD.,""Thompson Consulting, LLC/ Phase One, LLC"",""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Thompson Consulting, LLC/ Phase One, LLC,TIBH Industries Inc. ,CIVIL RIGHTS & SOCIAL JUSTICE ADVOCACY,,"
"TIBH Industries Inc. ,Tierra Encantada Charter School,EDUCATION,,"
"Tierra Encantada Charter School,""TJM Creative Services, LLC"",RETAIL & CONSUMER RIGHTS,,"
"TJM Creative Services, LLC,T-Mobile ,TELECOM,,"
"T-Mobile ,T-Mobile ,TELECOM,,"
"T-Mobile USA, Inc,TOBAM S.A.S,BANKING & FINANCE,,"
"TOBAM S.A.S,Todd Leahy,""CONSERVATION,  ENVIRONMENT & NATURAL RESOURCES"",,"
"Todd Leahy,Tony Madrid ,BANKING & FINANCE,,"
"Tony Madrid ,Tony Trujillo & Associates Consulting Services,""LOBBYIST CONSULTANTS, GENERAL CONSULTING & LAW FIRMS"",,"
"Tony Trujillo & Associates Consulting Services,Torrance County,CITY & COUNTY GOVERNMENT,,"
"Torrance County,Total Wine & more,""ALCOHOL, CANNABIS, & TOBACCO"",,"
"Total Wine & more,Tourism Association of New Mexico,TOURISM,,"
"Tourism Association of New Mexico,Town of Atrisco Grant Board of Trustees,CITY & COUNTY GOVERNMENT,,"
"Town of Atrisco Grant Board of Trustees,Town of Cochiti Lake,CITY & COUNTY GOVERNMENT,,"
"Town of Cochiti Lake,Town of Red River,CITY & COUNTY GOVERNMENT,,"
"Town of Red River,Town of Taos,CITY & COUNTY GOVERNMENT,,"
"Town of Taos,Transform Education NM,EDUCATION,,"
"Transform Education NM,""Transit Consulting, LLC"",TRANSPORTATION,,"
"Transit Consulting, LLC,""Transource Energy, LLC"",ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Transource Energy, LLC,Tres Amigas LLC,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
"Tres Amigas LLC,TRG LLC,HEALTHCARE,,"
"TRG LLC,Tri-State Generation & Transmission Association,ENERGY (NONRENEWABLE & RENEWABLE) & TRANSMISSION,,"
